08-11-2024 02:14:25	39.6586	37.3775	7	ML	2.0	Merkez (Sivas)	642544	Detay	S-File	ISF
08-11-2024 01:13:06	36.5869	27.1211	6.14	ML	1.9	Ege Denizi - [31.51 km] Datça (Muðla)	642543	Detay	S-File	ISF
08-11-2024 00:52:11	37.8869	27.19	7	ML	1.7	Ege Denizi - Kuþadasý Körfezi - [06.24 km] Kuþadasý (Aydýn)	642542	Detay	S-File	ISF
08-11-2024 00:21:52	35.59	27.4928	7.6	ML	2.7	Akdeniz - [122.61 km] Datça (Muðla)	642541	Detay	S-File	ISF
08-11-2024 00:08:11	38.0675	36.9442	7	ML	1.6	Göksun (Kahramanmaraþ)	642539	Detay	S-File	ISF
08-11-2024 00:07:23	38.3922	38.8594	6.87	ML	1.1	Kale (Malatya)	642540	Detay	S-File	ISF
07-11-2024 23:39:14	40.4908	27.1253	8.1	ML	1.7	Marmara Denizi - [06.23 km] Biga (Çanakkale)	642538	Detay	S-File	ISF
07-11-2024 22:47:10	37.8856	27.2269	7	ML	1.4	Ege Denizi - Kuþadasý Körfezi - [03.87 km] Kuþadasý (Aydýn)	642537	Detay	S-File	ISF
07-11-2024 22:43:56	36.8739	27.6183	6.96	ML	2.3	Ege Denizi - Gökova Körfezi - [12.89 km] Datça (Muðla)	642536	Detay	S-File	ISF
07-11-2024 22:15:08	39.9714	42.5689	7	ML	2.6	Sarýkamýþ (Kars)	642535	Detay	S-File	ISF
07-11-2024 21:56:10	38.85	26.8028	11.16	ML	2.6	Ege Denizi - [11.45 km] Dikili (Ýzmir)	642534	Detay	S-File	ISF
07-11-2024 21:30:00	36.3608	29.0119	17.45	ML	1.4	Akdeniz - [16.39 km] Fethiye (Muðla)	642533	Detay	S-File	ISF
07-11-2024 21:20:39	37.8928	27.2142	7	ML	3.6	Ege Denizi - Kuþadasý Körfezi - [05.19 km] Kuþadasý (Aydýn)	642532	Detay	S-File	ISF
07-11-2024 21:00:38	38.9875	28.0589	5.25	ML	2.4	Akhisar (Manisa)	642531	Detay	S-File	ISF
07-11-2024 19:50:55	39	40.3544	7	ML	1.7	Merkez (Bingöl)	642530	Detay	S-File	ISF
07-11-2024 18:17:58	36.2308	28.2617	7	ML	2.1	Akdeniz - [46.56 km] Marmaris (Muðla)	642529	Detay	S-File	ISF
07-11-2024 17:24:35	38.3744	38.7086	6.48	ML	1.2	Kale (Malatya)	642528	Detay	S-File	ISF
07-11-2024 16:09:32	38.1658	36.8381	6.93	ML	1.7	Afþin (Kahramanmaraþ)	642527	Detay	S-File	ISF
07-11-2024 16:02:06	38.2981	38.1603	7	ML	1.8	Yeþilyurt (Malatya)	642526	Detay	S-File	ISF
07-11-2024 15:28:27	38.2503	37.7489	7.01	ML	1.2	Akçadað (Malatya)	642525	Detay	S-File	ISF
07-11-2024 15:15:41	38.3381	38.7914	9.97	ML	1.4	Kale (Malatya)	642524	Detay	S-File	ISF
07-11-2024 15:08:44	39.5272	28.1517	6.97	ML	1.5	Bigadiç (Balýkesir)	642523	Detay	S-File	ISF
07-11-2024 15:05:03	37.3528	37.0294	7	ML	1.2	Türkoðlu (Kahramanmaraþ)	642520	Detay	S-File	ISF
07-11-2024 15:03:14	39.5025	28.1511	10.89	ML	1.5	Bigadiç (Balýkesir)	642522	Detay	S-File	ISF
07-11-2024 15:01:37	38.1506	38.47	7.01	ML	1.1	Battalgazi (Malatya)	642521	Detay	S-File	ISF
07-11-2024 14:41:56	40.0608	31.7644	6.47	ML	1.9	Beypazarý (Ankara)	642519	Detay	S-File	ISF
07-11-2024 14:36:19	39.6903	38.9019	7.03	ML	1.3	Kemah (Erzincan)	642518	Detay	S-File	ISF
07-11-2024 13:54:40	38.2414	38.1711	7	ML	1.3	Yeþilyurt (Malatya)	642517	Detay	S-File	ISF
07-11-2024 13:32:05	38.3844	38.7933	7.99	ML	1.4	Kale (Malatya)	642516	Detay	S-File	ISF
07-11-2024 13:29:18	37.6083	35.8511	7.12	ML	1.8	Kozan (Adana)	642513	Detay	S-File	ISF
07-11-2024 13:23:16	38.4956	29.1231	7.02	ML	1.2	Eþme (Uþak)	642515	Detay	S-File	ISF
07-11-2024 13:21:00	38.465	29.1442	7	ML	1.1	Ulubey (Uþak)	642514	Detay	S-File	ISF
07-11-2024 13:04:58	36.7378	36.1186	10.05	ML	2.3	Akdeniz - Ýskenderun Körfezi - [08.13 km] Payas (Hatay)	642512	Detay	S-File	ISF
07-11-2024 12:32:38	38.6475	34.3467	7	ML	1.0	Gülþehir (Nevþehir)	642511	Detay	S-File	ISF
07-11-2024 12:28:06	38.2883	38.6158	20.36	ML	1.1	Battalgazi (Malatya)	642509	Detay	S-File	ISF
07-11-2024 12:25:47	39.3656	35.2775	13.57	ML	1.0	Sarýkaya (Yozgat)	642510	Detay	S-File	ISF
07-11-2024 10:49:40	39.7169	27.455	7	ML	1.6	Balya (Balýkesir)	642506	Detay	S-File	ISF
07-11-2024 10:22:47	39.0356	29.6814	7	ML	1.8	Gediz (Kütahya)	642505	Detay	S-File	ISF
07-11-2024 10:14:48	39.8008	29.0886	6.97	ML	1.6	Orhaneli (Bursa)	642504	Detay	S-File	ISF
07-11-2024 10:08:14	39.9886	33.1383	7	ML	1.2	Mamak (Ankara)	642502	Detay	S-File	ISF
07-11-2024 10:04:27	39.4242	29.2767	7	ML	1.3	Emet (Kütahya)	642503	Detay	S-File	ISF
07-11-2024 10:04:15	39.8506	33.0558	6.9	ML	1.1	Mamak (Ankara)	642501	Detay	S-File	ISF
07-11-2024 09:43:47	39.3592	33.43	7	ML	1.1	Bala (Ankara)	642499	Detay	S-File	ISF
07-11-2024 09:38:11	37.4519	31.5433	10.43	ML	1.3	Derebucak (Konya)	642500	Detay	S-File	ISF
07-11-2024 09:34:32	39.5808	33.6319	7.32	ML	1.0	Keskin (Kýrýkkale)	642498	Detay	S-File	ISF
07-11-2024 09:25:20	40.1758	39.9025	7	ML	1.2	Demirözü (Bayburt)	642497	Detay	S-File	ISF
07-11-2024 09:09:40	41.2528	41.5839	7	ML	1.4	Murgul (Artvin)	642494	Detay	S-File	ISF
07-11-2024 09:07:46	38.5433	31.65	7	ML	1.0	Tuzlukçu (Konya)	642496	Detay	S-File	ISF
07-11-2024 09:06:18	38.2861	38.0911	7	ML	1.1	Yeþilyurt (Malatya)	642493	Detay	S-File	ISF
07-11-2024 08:53:17	37.3658	36.9878	9.12	ML	1.2	Türkoðlu (Kahramanmaraþ)	642495	Detay	S-File	ISF
07-11-2024 08:45:52	41.6539	27.7081	7	ML	1.1	Vize (Kýrklareli)	642492	Detay	S-File	ISF
07-11-2024 08:28:45	37.8081	29.3567	6.99	ML	1.5	Honaz (Denizli)	642491	Detay	S-File	ISF
07-11-2024 08:11:58	37.9869	38.2056	7	ML	1.7	Merkez (Adýyaman)	642489	Detay	S-File	ISF
07-11-2024 08:02:01	38.0103	37.5367	7	ML	1.6	Nurhak (Kahramanmaraþ)	642490	Detay	S-File	ISF
07-11-2024 07:53:03	34.9192	25.7347	5.57	ML	3.0	Akdeniz	642487	Detay	S-File	ISF
07-11-2024 07:50:56	37.4369	37.1939	10.92	ML	1.4	Pazarcýk (Kahramanmaraþ)	642488	Detay	S-File	ISF
07-11-2024 07:20:54	38.9922	28.0481	7.15	ML	1.2	Akhisar (Manisa)	642486	Detay	S-File	ISF
07-11-2024 07:20:29	38.985	28.0386	6.98	ML	1.4	Akhisar (Manisa)	642485	Detay	S-File	ISF
07-11-2024 06:35:45	40.9056	31.6508	8.08	ML	1.3	Merkez (Bolu)	642484	Detay	S-File	ISF
07-11-2024 06:24:44	38.6206	44.8606	6.75	ML	1.9	Khoy, West Azarbaijan (Ýran) - [48.06 km] Baþkale (Van)	642482	Detay	S-File	ISF
07-11-2024 06:23:04	38.4983	43.2119	9.43	ML	1.7	Van Gölü - [09.15 km] Tuþba (Van)	642481	Detay	S-File	ISF
07-11-2024 05:41:03	38.0453	37.6322	6.96	ML	1.6	Doðanþehir (Malatya)	642480	Detay	S-File	ISF
07-11-2024 05:27:48	36.3456	28.8611	7.04	ML	2.0	Akdeniz - [27.43 km] Fethiye (Muðla)	642478	Detay	S-File	ISF
07-11-2024 04:17:13	39.4694	26.3625	6.92	ML	1.8	Ege Denizi - [03.45 km] Ayvacýk (Çanakkale)	642477	Detay	S-File	ISF
07-11-2024 03:47:59	38.0264	37.6442	7	ML	1.4	Doðanþehir (Malatya)	642476	Detay	S-File	ISF
07-11-2024 03:26:20	37.4631	37.1711	8.63	ML	1.0	Dulkadiroðlu (Kahramanmaraþ)	642473	Detay	S-File	ISF
07-11-2024 03:24:03	40.6044	34.3972	9.58	ML	1.8	Ýskilip (Çorum)	642475	Detay	S-File	ISF
07-11-2024 03:12:30	38.3397	38.8003	9.05	ML	1.2	Kale (Malatya)	642474	Detay	S-File	ISF
07-11-2024 02:34:32	38.8011	37.1722	8	ML	1.4	Gürün (Sivas)	642472	Detay	S-File	ISF
07-11-2024 02:24:54	38.2339	39.1339	7	ML	0.8	Çüngüþ (Diyarbakýr)	642471	Detay	S-File	ISF
07-11-2024 01:53:36	39.5003	25.9942	9.37	ML	1.6	Ege Denizi - [06.58 km] Ayvacýk (Çanakkale)	642469	Detay	S-File	ISF
07-11-2024 01:52:57	39.0697	40.3608	10.6	ML	1.6	Merkez (Bingöl)	642468	Detay	S-File	ISF
07-11-2024 01:43:05	37.825	43.6597	6.95	ML	2.2	Gürpýnar (Van)	642470	Detay	S-File	ISF
07-11-2024 00:50:16	37.4542	37.2036	7.41	ML	3.0	Pazarcýk (Kahramanmaraþ)	642467	Detay	S-File	ISF
06-11-2024 23:46:02	39.2047	41.5375	8.07	ML	2.1	Varto (Muþ)	642465	Detay	S-File	ISF
06-11-2024 23:35:51	36.1575	35.8942	7	ML	2.1	Akdeniz - Antakya Körfezi - [05.20 km] Samandað (Hatay)	642466	Detay	S-File	ISF
06-11-2024 23:19:39	37.9522	28.5147	7	ML	2.3	Kuyucak (Aydýn)	642464	Detay	S-File	ISF
06-11-2024 21:47:54	37.9881	26.2756	7	ML	1.8	Ege Denizi - [31.66 km] Çeþme (Ýzmir)	642479	Detay	S-File	ISF
06-11-2024 21:30:06	39.4019	40.5036	7	ML	1.9	Yedisu (Bingöl)	642463	Detay	S-File	ISF
06-11-2024 20:58:47	36.5111	29.0331	21.94	ML	1.9	Akdeniz - Fethiye Körfezi - [08.10 km] Fethiye (Muðla)	642462	Detay	S-File	ISF
06-11-2024 20:57:57	38.2408	38.1897	7	ML	1.2	Yeþilyurt (Malatya)	642461	Detay	S-File	ISF
06-11-2024 19:24:35	39.2222	26.1672	7.56	ML	2.2	Ege Denizi, Midilli Adasý (Lesvos) - [29.87 km] Ayvacýk (Çanakkale)	642460	Detay	S-File	ISF
06-11-2024 19:00:10	40.2428	31.7203	7.06	ML	1.9	Beypazarý (Ankara)	642459	Detay	S-File	ISF
06-11-2024 18:58:22	36.7358	28.1575	59.26	ML	1.8	Marmaris (Muðla)	642458	Detay	S-File	ISF
06-11-2024 18:38:42	37.6336	35.9122	6.67	ML	2.0	Kozan (Adana)	642457	Detay	S-File	ISF
06-11-2024 18:25:00	39.0075	28.0819	6.96	ML	1.2	Akhisar (Manisa)	642456	Detay	S-File	ISF
06-11-2024 18:22:02	38.3581	38.7708	10	ML	1.5	Kale (Malatya)	642455	Detay	S-File	ISF
06-11-2024 18:04:08	38.3508	38.7764	10.72	ML	2.3	Kale (Malatya)	642454	Detay	S-File	ISF
06-11-2024 17:22:17	37.9844	27.3769	7.55	ML	2.0	Selçuk (Ýzmir)	642451	Detay	S-File	ISF
06-11-2024 17:19:18	40.5369	27.8583	7.08	ML	1.7	Marmara Denizi - [03.53 km] Erdek (Balýkesir)	642452	Detay	S-File	ISF
06-11-2024 16:42:56	38.6308	40.8508	7.03	ML	1.8	Genç (Bingöl)	642453	Detay	S-File	ISF
06-11-2024 16:24:08	40.0569	36.0189	18.02	ML	2.2	Sulusaray (Tokat)	642449	Detay	S-File	ISF
06-11-2024 16:23:30	40.0714	36.0442	17.66	ML	1.8	Sulusaray (Tokat)	642450	Detay	S-File	ISF
06-11-2024 15:12:56	39.4614	28.1622	7.03	ML	1.9	Bigadiç (Balýkesir)	642446	Detay	S-File	ISF
06-11-2024 15:12:19	39.4322	28.2186	7	ML	1.5	Bigadiç (Balýkesir)	642448	Detay	S-File	ISF
06-11-2024 15:11:40	39.4961	28.1617	6.93	ML	1.4	Bigadiç (Balýkesir)	642447	Detay	S-File	ISF
06-11-2024 15:05:21	36.6589	36.3667	9.8	ML	1.6	Kýrýkhan (Hatay)	642445	Detay	S-File	ISF
06-11-2024 14:33:04	38.9919	28.0717	7	ML	1.0	Akhisar (Manisa)	642483	Detay	S-File	ISF
06-11-2024 14:22:27	38.2617	38.7506	9.44	ML	2.0	Pütürge (Malatya)	642444	Detay	S-File	ISF
06-11-2024 14:13:24	38.8503	39.0417	7	ML	1.4	Merkez (Elazýð)	642442	Detay	S-File	ISF
06-11-2024 14:03:18	38.2744	37.8306	13.44	ML	1.4	Akçadað (Malatya)	642443	Detay	S-File	ISF
06-11-2024 14:02:06	38.3733	38.7369	11.42	ML	0.9	Kale (Malatya)	642440	Detay	S-File	ISF
06-11-2024 14:00:26	38.3561	38.7806	7.23	ML	0.8	Kale (Malatya)	642441	Detay	S-File	ISF
06-11-2024 13:41:49	38.7956	37.0403	7	ML	1.5	Gürün (Sivas)	642438	Detay	S-File	ISF
06-11-2024 13:36:08	37.7719	37.2328	6.92	ML	1.7	Çaðlayancerit (Kahramanmaraþ)	642436	Detay	S-File	ISF
06-11-2024 13:19:10	38.7	39.7889	7.73	ML	1.1	Kovancýlar (Elazýð)	642439	Detay	S-File	ISF
06-11-2024 13:15:27	37.4239	37.1397	7.02	ML	1.8	Dulkadiroðlu (Kahramanmaraþ)	642437	Detay	S-File	ISF
06-11-2024 12:37:50	38.2575	37.7589	7.03	ML	1.8	Akçadað (Malatya)	642434	Detay	S-File	ISF
06-11-2024 12:30:13	38.1642	38.6433	7	ML	1.3	Pütürge (Malatya)	642435	Detay	S-File	ISF
06-11-2024 12:22:32	40.0722	36.0589	7	ML	1.2	Sulusaray (Tokat)	642433	Detay	S-File	ISF
06-11-2024 12:15:19	35.7586	27.9686	6.74	ML	2.0	Akdeniz - [97.73 km] Marmaris (Muðla)	642432	Detay	S-File	ISF
06-11-2024 10:34:57	40.0647	35.2364	6.99	ML	1.6	Sorgun (Yozgat)	642429	Detay	S-File	ISF
06-11-2024 10:32:37	37.8425	27.0225	7	ML	1.5	Ege Denizi - Kuþadasý Körfezi - [19.37 km] Kuþadasý (Aydýn)	642428	Detay	S-File	ISF
06-11-2024 09:48:38	39.0378	37.5769	11.8	ML	2.4	Kangal (Sivas)	642423	Detay	S-File	ISF
06-11-2024 09:45:29	39.0608	37.5586	13	ML	2.1	Kangal (Sivas)	642424	Detay	S-File	ISF
06-11-2024 09:42:36	39.6539	29.4644	7	ML	1.2	Tavþanlý (Kütahya)	642427	Detay	S-File	ISF
